"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (20)";"Code_2 (20)";"Code_3 (20)";"Total_Marks (100)";"Comments"
22EE10048;0;0;10;0;15;10;0;35;PARTIALLY DONE~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 15 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 35 ############
22NA10041;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22BT30022;0;0;0;0;0;5;5;10;NO LOGIC~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 5 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22CE10025;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CY10048;0;0;10;0;15;5;5;35;partially done~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 15 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 5 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 35 ############
22CH10044;0;0;0;0;10;0;0;10;CODE DIDN't COMPILE BUT MARKS ARE GIVEN FOR EFFORT PLEASE BE CAUTIOUS FROM NEXT TIME~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22ME30023;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CY10028;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE10014;0;0;0;0;10;0;5;15;PARTIALLY DONE~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 5 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 15 ############
22HS10050;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10039;0;0;0;0;10;0;0;10;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22ME30061;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS10029;0;0;0;0;5;0;0;5;CODE DIDN't COMPILE BUT MARKS ARE GIVEN FOR EFFORT PLEASE BE CAUTIOUS FROM NEXT TIME~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 5 ############
22MA10002;0;0;0;0;15;5;0;20;TESTCASE DIDN'T PASS AND LOGIC IS NOT CORRECT~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 15 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MI10013;0;0;0;0;10;0;0;10;YOU HAVE ONLY READ THE NUMBERS~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22CH10064;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22HS10010;0;0;0;0;0;0;0;0;NO LOGIC~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10004;0;0;0;0;10;0;0;10;YOU HAVE ONLY READ THE NUMBERS~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22MI33013;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10019;10;10;10;10;20;20;20;100;Keep it up~~~~========= TEST CASES =========~~~~~~Your output:~~Input length of array: Enter elements of array~~Enter number of bins: Bin 1 -->3 9 11 4 	 Elems = 4~~Bin 2 -->12 20 17 19 	 Elems = 4~~Bin 3 -->29 26 	 Elems = 2~~~~~~Your output:~~Input length of array: Enter elements of array~~Enter number of bins: Bin 1 -->1 2 3 	 Elems = 3~~Bin 2 -->4 5 6 	 Elems = 3~~Bin 3 -->7 8 9 	 Elems = 3~~~~~~Your output:~~Input length of array: Enter elements of array~~Enter number of bins: Bin 1 -->1 2 3 4 5 6 7 8 9 10 	 Elems = 10~~~~~~Your output:~~Input length of array: Enter elements of array~~Enter number of bins: Bin 1 -->1 	 Elems = 1~~Bin 2 -->2 	 Elems = 1~~Bin 3 -->3 	 Elems = 1~~Bin 4 -->4 	 Elems = 1~~Bin 5 -->5 	 Elems = 1~~Bin 6 -->6 	 Elems = 1~~Bin 7 -->7 	 Elems = 1~~Bin 8 -->8 	 Elems = 1~~Bin 9 -->9 	 Elems = 1~~Bin 10 -->10 	 Elems = 1~~~~~~========= CODE CASES =========~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10026;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS10069;0;0;0;0;10;5;5;20;partially done testcase didn't pass~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 5 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22PH10051;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10039;0;0;0;0;0;0;0;0;submitted wrong file~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22BT30002;0;0;0;0;10;5;0;15;partially done testcase didn't pass~~~~========= TEST CASES =========~~~~~~: Test Case 1: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 12, 29, 20, 3, 9, 11, 26, 17, 4, 19~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 3, 9, 11, 4    Number of elements in bin1 = 4~~bin2-> 12, 20, 17, 19   Number of elements in bin2 = 4~~bin3-> 29, 26    Number of elements in bin3 = 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 2: ~~~~INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 3~~~~OUTPUT:~~bin1-> 1, 2, 3   Number of elements in bin1 = 3~~bin2-> 4, 5, 6   Number of elements in bin2 = 3~~bin3-> 7, 8, 9, 10    Number of elements in bin3 = 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 3: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 1~~~~OUTPUT:~~bin1-> 1, 2, 3, 4, 5, 6, 7, 8, 9, 10  Number of elements in bin1 = 10~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~: Test Case 4: ~~ INPUT:~~Enter the numner of array elements: 10~~Enter the array elements: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10~~Enter the number of bins: 10~~~~OUTPUT:~~{10 bins with one element each}~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 15 ############
22MT30016;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10083;0;0;0;0;0;0;0;0;CODE DIDN'T COMPILE~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~reading the numbers and computing the bin limits~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 2:~~creating and printing bins~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~counting the number of elements in each bin~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
