"Student_Name";"Test_Case_1 (20)";"Test_Case_2 (20)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (10)";"Code_5 (20)";"Total_Marks (100)";"Comments"
22EC10039;20;20;10;10;10;10;20;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~enter the value of n:enter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueminimum number is 1maximum number is 9~~~~Your output:~~enter the value of n:enter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueenter the valueminimum number is 1maximum number is 9~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME30061;20;20;10;10;10;10;20;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number of elements: ~~List elements:~~The input list does not contain any duplicate number.1 2 3 7 7 3 2 1 ~~Minimum number is: 1~~Maximum number is: 9~~~~~~Your output:~~Enter the number of elements: ~~List elements:~~The input list does not contain any duplicate number.~~Minimum number is: 1~~Maximum number is: 9~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CS10029;10;10;10;10;10;10;20;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~L = {1, 2, 3, 9, 7, 7, 6, 5, 4, 3, 2, 1}~~Outpt:~~The input list contains duplicate numbers of: 1, 2, 3, 7.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~The input list does not contain any duplicate~~number.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22MA10002;20;20;10;10;10;10;20;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~the number of elements in 1st list~~enter the numbers~~maximum element is 9~~minimum element is 1~~the duplicate is 1~~the duplicate is 2~~the duplicate is 3~~the duplicate is 7~~~~~~Your output:~~the number of elements in 1st list~~enter the numbers~~maximum element is 9~~minimum element is 1~~the list does not contain any duplicate~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MI10013;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10064;10;10;10;10;10;10;20;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~L = {1, 2, 3, 9, 7, 7, 6, 5, 4, 3, 2, 1}~~Outpt:~~The input list contains duplicate numbers of: 1, 2, 3, 7.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~The input list does not contain any duplicate~~number.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22HS10010;20;20;10;10;10;10;20;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~Enter number of integers Enter the integers Max is 9~~Min is 1~~~~Your output:~~Enter number of integers Enter the integers Max is 9~~Min is 1~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH10004;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked min~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~checked max~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MI33013;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10019;20;20;10;10;10;10;20;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~Enter number of integers: ~~Enter the integers:~~Minimum number is 1~~Maximum number is 9~~~~~~Your output:~~Enter number of integers: ~~Enter the integers:~~Minimum number is 1~~Maximum number is 9~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10026;0;0;10;0;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked min~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~checked max~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22CS10069;20;20;10;10;10;10;20;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~~~Enter the number of elements : ~~Enter the 12 elements~~~~Enter element 1 : Enter element 2 : Enter element 3 : Enter element 4 : Enter element 5 : Enter element 6 : Enter element 7 : Enter element 8 : Enter element 9 : Enter element 10 : Enter element 11 : Enter element 12 : ~~Maximum number is : 9~~Minimum number is : 1~~The duplicate elements are : 1  2  3  7  ~~~~~~~~Your output:~~~~Enter the number of elements : ~~Enter the 9 elements~~~~Enter element 1 : Enter element 2 : Enter element 3 : Enter element 4 : Enter element 5 : Enter element 6 : Enter element 7 : Enter element 8 : Enter element 9 : ~~Maximum number is : 9~~Minimum number is : 1~~No duplicate elements found~~~~~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22PH10051;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10039;20;20;10;10;10;10;20;100;Clean Code~~~~========= TEST CASES =========~~~~~~Your output:~~Number of elements : Duplicate numbers are : 1 2 3 7 ~~Maximum : 9~~Minimum : 1~~~~~~Your output:~~Number of elements : Duplicate numbers are : There is no duplicate number~~Maximum : 9~~Minimum : 1~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22BT30002;20;20;10;10;10;10;20;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~enter number of elements : duplicates : 1 2 3 7 ~~maximum number is : 9~~~~minimum number is : 1~~~~~~Your output:~~enter number of elements : duplicates : NONE~~~~maximum number is : 9~~~~minimum number is : 1~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MT30016;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~Your output:~~enter x and y coordinates and radius of first cicle:enter x and y coordinates and radius of second cicle:circles not intersect~~~~FAILED: Test Case 1: ~~Input:~~L = {1, 2, 3, 9, 7, 7, 6, 5, 4, 3, 2, 1}~~Outpt:~~The input list contains duplicate numbers of: 1, 2, 3, 7.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 0 out of 20~~~~~~Your output:~~enter x and y coordinates and radius of first cicle:enter x and y coordinates and radius of second cicle:circle intersects~~~~FAILED: Test Case 2: ~~Input:~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~The input list does not contain any duplicate~~number.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked min~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~checked max~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10083;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked min~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~checked max~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS30048;20;20;10;10;10;10;20;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the no. of values you wants to enter:~~Start entering the numbers:~~Enter the element 1: Enter the element 2: Enter the element 3: Enter the element 4: Enter the element 5: Enter the element 6: Enter the element 7: Enter the element 8: Enter the element 9: Enter the element 10: Enter the element 11: Enter the element 12: Searching for duplicates:1 2 3 7 ~~Maximum number is:9~~Minimum number is:1~~~~~~Your output:~~Enter the no. of values you wants to enter:~~Start entering the numbers:~~Enter the element 1: Enter the element 2: Enter the element 3: Enter the element 4: Enter the element 5: Enter the element 6: Enter the element 7: Enter the element 8: Enter the element 9: Searching for duplicates:~~The Input list does not contain any duplicate~~Maximum number is:9~~Minimum number is:1~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30027;10;10;10;10;10;10;20;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~L = {1, 2, 3, 9, 7, 7, 6, 5, 4, 3, 2, 1}~~Outpt:~~The input list contains duplicate numbers of: 1, 2, 3, 7.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~The input list does not contain any duplicate~~number.~~Minimum number is: 1~~Maximum number is: 9 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22ME10026;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CE10005;0;0;10;10;10;10;20;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22MA10040;0;0;10;10;0;0;0;20;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~checked min~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~checked max~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22CY10008;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE10068;0;0;10;5;0;0;0;15;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~checked min~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~checked max~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 15 ############
22AG30048;20;20;10;10;10;10;20;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~enter the size of arrayelements are....1~~2~~3~~9~~7~~7~~6~~5~~4~~3~~2~~1~~~~maximum number is:9~~~~minimum number is:1~~~~~~Your output:~~enter the size of arrayelements are....2~~4~~6~~8~~9~~7~~5~~3~~1~~~~maximum number is:9~~~~minimum number is:1~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22BT10019;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10024;0;0;10;10;10;10;20;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked min~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~checked max~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Checked for duplicates~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
