"Student_Name";"Test_Case_1 (20)";"Test_Case_2 (20)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (20)";"Code_5 (10)";"Total_Marks (100)";"Comments"
22CS10069;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~~~Enter the number of elements(n<10) : Enter the 8 elements~~Enter element 1 : Enter element 2 : Enter element 3 : Enter element 4 : Enter element 5 : Enter element 6 : Enter element 7 : Enter element 8 : The elements in the list are : 1  2  3  9  7  7  6  5  ~~The elements in the list are : 2  9  7  6  5  ~~~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~~~Enter the number of elements(n<10) : Enter the 9 elements~~Enter element 1 : Enter element 2 : Enter element 3 : Enter element 4 : Enter element 5 : Enter element 6 : Enter element 7 : Enter element 8 : Enter element 9 : The elements in the list are : 2  4  6  8  9  7  5  3  1  ~~The elements in the list are : 4  8  9  5  3  ~~~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22PH10051;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10039;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~Enter the number of elements : ~~2~~9~~7~~5~~~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~Enter the number of elements : ~~4~~8~~7~~3~~~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22BT30002;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~enter value of n : 1 2 3 9 7 7 6 5 ~~2 9 7 5 ~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~enter value of n : 2 4 6 8 9 7 5 3 1 ~~4 8 7 3 ~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22MT30016;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~Your output:~~enter date:enter date:X::8/1/2~~Y::3/9/7~~days:2064~~~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 0 out of 20~~~~~~Your output:~~enter date:enter date:X::9/2/4~~Y::6/8/9~~days:2005~~~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 5:~~printed list~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10083;20;20;10;10;10;20;10;100;Clean Code~~~~========= TEST CASES =========~~~~~~Your output:~~Enter The total no. of elements:~~2 6 ~~~~Your output:~~Enter The total no. of elements:~~2 4 6 8 ~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CS30048;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC30027;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~enter the length of the array:1	2	3	9	7	7	6	5	~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~enter the length of the array:2	4	6	8	9	7	5	3	1	~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22ME10026;0;0;10;10;0;0;10;30;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 30 ############
22CE10005;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22MA10040;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22CY10008;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE10068;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22AG30048;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22BT10019;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10024;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
