"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (10)";"Code_5 (10)";"Code_6 (10)";"Total_Marks (100)";"Comments"
22HS10010;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22CH10004;0;0;0;0;2;5;4;0;0;2;13;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 13 ############
22MI33013;0;0;0;0;2;5;4;0;2;0;13;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 13 ############
22EC10019;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22MF10026;0;0;0;0;2;0;0;0;0;0;2;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 2 ############
22CS10069;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22PH10051;0;0;0;0;2;0;0;0;0;0;2;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 2 ############
22IM10039;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22BT30002;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT30016;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10083;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS30048;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22EC30027;2;0;2;0;2;5;0;0;0;2;13;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 13 ############
22ME10026;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CE10005;2;0;0;0;2;0;0;0;0;0;4;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 4 ############
22MA10040;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22CY10008;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE10068;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AG30048;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22BT10019;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10024;2;0;2;0;2;5;4;0;0;2;17;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 17 ############
