"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (10)";"Code_5 (10)";"Code_6 (10)";"Total_Marks (100)";"Comments"
22CY10048;10;10;10;10;10;10;10;10;10;10;100;Good~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH10044;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME30023;0;0;0;0;10;10;10;10;10;0;50;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 50 ############
22CY10028;0;0;0;0;10;10;10;10;0;0;40;Incorrect output for all test cases.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22AE10014;0;0;0;0;0;0;0;0;0;0;0;Completely different program submitted.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22HS10050;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10039;0;0;0;0;0;0;0;0;0;0;0;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME30061;0;0;0;0;10;10;0;0;0;0;20;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22CS10029;10;10;10;10;0;0;0;0;0;0;40;The given instructions regarding the dynamic memory allocation w not followed.~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22MA10002;0;0;0;0;10;10;0;0;0;0;20;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MI10013;0;0;0;0;10;10;0;0;0;0;20;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22CH10064;0;0;0;0;10;10;0;0;0;0;20;Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22HS10010;0;0;0;0;10;10;10;10;0;0;40;Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22CH10004;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MI33013;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10019;10;10;10;10;10;10;10;10;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10026;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS10069;10;10;10;10;10;10;10;10;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22PH10051;0;0;0;0;0;0;0;0;0;0;0;Completely different program submitted.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10039;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22BT30002;0;0;0;0;10;10;10;10;0;0;40;Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22MT30016;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10083;0;0;0;0;10;10;0;0;0;0;20;Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22CS30048;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC30027;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10026;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CE10005;0;0;0;0;10;10;0;0;0;0;20;Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MA10040;0;0;0;0;0;0;0;0;0;0;0;Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CY10008;0;0;0;0;0;0;0;0;0;0;0;Completely different program submitted.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE10068;0;0;0;0;10;10;0;0;0;0;20;The Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22AG30048;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22BT10019;0;0;0;0;0;0;0;0;0;0;0;The Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10024;0;0;0;0;0;0;0;0;0;0;0;The Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
