"Student_Name";"Test_Case_1 (20)";"Test_Case_2 (20)";"Code_1 (20)";"Code_2 (10)";"Code_3 (20)";"Code_4 (10)";"Total_Marks (100)";"Comments"
22PH10051;0;0;10;5;0;0;15;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Defined structure~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~Taken input~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Printed the area~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 15 ############
22IM10039;0;0;10;5;0;5;20;========= TEST CASES =========~~~~~~Your output:~~Area: ~~~~FAILED: Test Case 1: ~~IN:~~Rect: (0 0) (2 2)~~~~Exp OUT:~~Area: 4~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~Your output:~~Area: ~~~~FAILED: Test Case 2: ~~IN:~~Rect: (0 0) (3 3)~~~~Exp OUT:~~Area: 9~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Defined structure~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~Taken input~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Printed the area~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22BT30002;20;20;20;10;20;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~enter coordinates : ~~enter lowerleft coordinates : enter upperright coordinates : Area : 4~~~~~~Your output:~~enter coordinates : ~~enter lowerleft coordinates : enter upperright coordinates : Area : 9~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MT30016;0;0;10;5;0;5;20;========= TEST CASES =========~~~~~~Your output:~~enter x and y coordinate of point menter x and y coordinate of point narea of rectangle is 0~~~~FAILED: Test Case 1: ~~IN:~~Rect: (0 0) (2 2)~~~~Exp OUT:~~Area: 4~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~Your output:~~enter x and y coordinate of point menter x and y coordinate of point narea of rectangle is 0~~~~FAILED: Test Case 2: ~~IN:~~Rect: (0 0) (3 3)~~~~Exp OUT:~~Area: 9~~~~ ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Defined structure~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~Taken input~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Printed the area~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22CS30048;20;20;20;10;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the coordinates of the bottom left and top right corners:~~Enter the coordinates of the bottom left:~~Enter the x coord:Enter the y coord:Enter the coordinates of the top right:~~Enter the x coord:Enter the y coord:The area of the rectangle is 4~~~~Your output:~~Enter the coordinates of the bottom left and top right corners:~~Enter the coordinates of the bottom left:~~Enter the x coord:Enter the y coord:Enter the coordinates of the top right:~~Enter the x coord:Enter the y coord:The area of the rectangle is 9~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30027;20;20;20;10;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~enter the coordinates of the bottom left corner of the rectangle: enter the coordinates of the top right corner of the rectangle: Area : 4~~~~Your output:~~enter the coordinates of the bottom left corner of the rectangle: enter the coordinates of the top right corner of the rectangle: Area : 9~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME10026;20;20;20;10;10;10;90;========= TEST CASES =========~~~~~~Your output:~~Rect :(x1, y1), (x2, y2)~~Enter x1 and y1 : Enter x2 and y2 : Area is : 4.000000~~~~Your output:~~Rect :(x1, y1), (x2, y2)~~Enter x1 and y1 : Enter x2 and y2 : Area is : 9.000000~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 10 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 90 ############
22CE10005;0;0;10;5;0;0;15;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Defined structure~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 2:~~Taken input~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Printed the area~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 15 ############
22MA10040;20;20;20;10;20;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the coordinates of bottom left rectangle:~~Enter the coordinates of top right rectangle:~~Area: 4~~~~Your output:~~Enter the coordinates of bottom left rectangle:~~Enter the coordinates of top right rectangle:~~Area: 9~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CY10008;20;20;20;10;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter x1~~Enter y1~~Enter x2~~Enter y2~~Area:4~~~~Your output:~~Enter x1~~Enter y1~~Enter x2~~Enter y2~~Area:9~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EE10068;20;20;20;10;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter x and y coordinate top left:Enter x and y coordinates bottom right:Area:4.000000~~~~Your output:~~Enter x and y coordinate top left:Enter x and y coordinates bottom right:Area:9.000000~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22AG30048;20;20;20;10;20;10;100;Clean Code~~~~========= TEST CASES =========~~~~~~Your output:~~Area of rectangle = 4.00~~~~~~Your output:~~Area of rectangle = 9.00~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22BT10019;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10024;20;20;20;10;20;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter coordinates of bottom-left and top-right verices:Rect: (0 0) (2 2) ~~Area: 4~~~~~~Your output:~~Enter coordinates of bottom-left and top-right verices:Rect: (0 0) (3 3) ~~Area: 9~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME10083;20;20;20;10;20;10;100;Clean Code~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the coordinate of bottom left corner  :~~Enter the coordinate of top right corner  :~~The area of the axis parallel rectangle is 4 ~~~~Your output:~~Enter the coordinate of bottom left corner  :~~Enter the coordinate of top right corner  :~~The area of the axis parallel rectangle is 9 ~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Defined structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 2:~~Taken input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Written an external function to compute the area by passing structure~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Printed the area~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
