"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Test_Case_5 (10)";"Test_Case_6 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (10)";"Code_5 (10)";"Code_6 (10)";"Total_Marks (120)";"Comments"
22HS10058;10;10;10;10;10;10;10;10;10;10;10;10;120;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22IE10015;0;0;10;10;10;10;10;10;10;10;10;10;100;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the number:~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the number:~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22IE10035;10;10;10;10;10;10;10;10;10;10;10;10;120;Great Job~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22IM10009;10;10;10;10;10;10;10;10;10;10;10;10;120;Great Job~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22IM10028;10;10;10;10;10;10;10;10;10;10;10;10;120;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22IM30022;0;0;0;0;0;0;10;10;10;10;0;10;50;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter an even integer:~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter an even integer:Error:Input must be even:~~~~~~FAILED: Test Case 3: ~~IN:~~4~~~~Exp OUT:~~2, 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter an even integer:~~~~FAILED: Test Case 4: ~~IN:~~60~~~~Exp OUT:~~7, 53~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter an even integer:~~~~FAILED: Test Case 5: ~~IN:~~124~~~~Exp OUT:~~11, 113~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter an even integer:~~~~FAILED: Test Case 6: ~~IN:~~550~~~~Exp OUT:~~3, 547~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter an even integer:~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 50 ############
22MA10010;0;0;0;0;0;0;10;10;0;0;0;10;30;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 60~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 30 ############
22MA10029;0;10;10;10;10;10;10;10;10;10;10;10;110;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the number to be checked :~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 110 ###########
22MA10048;10;10;10;10;10;10;10;10;10;10;10;10;120;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22MA10067;10;10;10;10;10;10;10;10;10;10;10;10;120;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22ME10015;0;0;10;10;10;10;10;10;10;10;10;10;100;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the value of n:~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the value of n:~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME10034;10;10;10;10;10;10;10;10;10;10;10;10;120;Perfect~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22ME10053;10;0;10;10;10;10;10;5;10;10;10;10;105;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~The number can be represented as sum of 2 primes : 2 3 ~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Input validated~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 105 ###########
22ME10072;0;10;10;10;10;10;10;5;10;10;10;10;105;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~~~0,2~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Input validated~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 105 ###########
22ME10091;10;10;10;10;10;10;10;10;10;10;10;10;120;Great Job~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22ME30012;10;10;10;10;10;10;10;10;10;10;10;10;120;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22ME30031;10;10;10;10;10;10;10;10;10;10;10;10;120;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22ME30050;10;10;10;10;10;10;10;10;10;10;10;10;120;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22ME30069;10;10;10;10;10;10;10;10;10;10;10;10;120;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22MF10015;0;0;0;0;0;0;10;10;10;10;10;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 60~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22MF10034;0;0;0;0;0;0;10;5;0;0;0;5;20;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter the value of i ~~The no. 2 is a Prime no.~~~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter the value of i ~~The no. 5 is a Prime no.~~~~~~FAILED: Test Case 3: ~~IN:~~4~~~~Exp OUT:~~2, 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter the value of i ~~The no. 4 is NOT a Prime no. ~~~~~~FAILED: Test Case 4: ~~IN:~~60~~~~Exp OUT:~~7, 53~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter the value of i ~~The no. 60 is NOT a Prime no. ~~~~~~FAILED: Test Case 5: ~~IN:~~124~~~~Exp OUT:~~11, 113~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter the value of i ~~The no. 124 is NOT a Prime no. ~~~~~~FAILED: Test Case 6: ~~IN:~~550~~~~Exp OUT:~~3, 547~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter the value of i ~~The no. 550 is NOT a Prime no. ~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Input validated~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MF3IM06;10;10;10;10;10;10;10;10;10;10;10;10;120;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22MI10002;10;10;10;10;10;10;10;10;10;10;10;10;120;Great Job~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22MI10040;10;10;10;10;10;10;10;10;10;10;10;10;120;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22MI10059;10;0;0;0;0;0;10;10;0;0;0;0;30;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 3: ~~IN:~~4~~~~Exp OUT:~~2, 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~-1~~~~FAILED: Test Case 4: ~~IN:~~60~~~~Exp OUT:~~7, 53~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~-129, 3127, 3325, 3523, 3721, 3919, 4117, 4315, 4513, 4711, 499, 517, 535, 553, 57~~~~FAILED: Test Case 5: ~~IN:~~124~~~~Exp OUT:~~11, 113~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~-161, 6359, 6557, 6755, 6953, 7151, 7349, 7547, 7745, 7943, 8141, 8339, 8537, 8735, 8933, 9131, 9329, 9527, 9725, 9923, 10121, 10319, 10517, 10715, 10913, 11111, 1139, 1157, 1175, 1193, 121~~~~FAILED: Test Case 6: ~~IN:~~550~~~~Exp OUT:~~3, 547~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~-1273, 277271, 279269, 281267, 283265, 285263, 287261, 289259, 291257, 293255, 295253, 297251, 299249, 301247, 303245, 305243, 307241, 309239, 311237, 313235, 315233, 317231, 319229, 321227, 323225, 325223, 327221, 329219, 331217, 333215, 335213, 337211, 339209, 341207, 343205, 345203, 347201, 349199, 351197, 353195, 355193, 357191, 359189, 361187, 363185, 365183, 367181, 369179, 371177, 373175, 375173, 377171, 379169, 381167, 383165, 385163, 387161, 389159, 391157, 393155, 395153, 397151, 39914...~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 30 ############
22MI31014;0;10;10;10;10;10;10;10;10;10;10;10;110;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 110 ###########
